Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
13-February-2006,1680.00,1680.00,1649.00,1650.20,1654.869787606504465323,73119,2038,121002424.00,35198,48.14,31.00,-29.80
10-February-2006,1672.10,1675.00,1653.00,1669.35,1665.612086126810516440,43703,2121,72792245.00,10970,25.10,22.00,-2.75
8-February-2006,1675.00,1685.00,1655.50,1666.10,1662.805462195653847140,77954,2217,129622337.00,18212,23.36,29.50,-8.90
7-February-2006,1685.00,1692.00,1646.00,1672.40,1671.453761859693857597,127849,3309,213693692.00,48531,37.96,46.00,-12.60
6-February-2006,1632.00,1685.05,1624.15,1679.60,1663.410504993609046989,92318,2790,153562731.00,44285,47.97,60.90,47.60
3-February-2006,1650.00,1650.00,1612.00,1631.15,1626.872498218275934132,186617,3067,303602065.00,123567,66.21,38.00,-18.85
2-February-2006,1672.00,1676.00,1626.00,1635.60,1659.514260519716718564,108867,2091,180666339.00,58341,53.59,50.00,-36.40
1-February-2006,1671.00,1676.00,1658.50,1666.30,1667.123337110760741032,81184,1789,135343741.00,44160,54.39,17.50,-4.70
31-January-2006,1652.10,1679.80,1652.10,1670.10,1670.561935168707910255,57318,2037,95753269.00,18311,31.95,27.70,18.00
30-January-2006,1665.00,1678.00,1652.00,1660.70,1663.081488179821728458,38705,1558,64369569.00,11142,28.79,26.00,-4.30
27-January-2006,1664.00,1665.00,1654.05,1661.60,1659.799280077113079101,66396,2211,110204033.00,36253,54.60,10.95,-2.40
25-January-2006,1650.00,1658.00,1644.85,1650.40,1650.240507486802192944,196813,2051,324788785.00,152071,77.27,13.15,0.40
24-January-2006,1638.00,1647.50,1632.00,1642.45,1639.519422728173242505,65619,1923,107583625.00,31270,47.65,15.50,4.45
23-January-2006,1634.00,1635.00,1611.30,1621.95,1623.048213239601640304,85350,2783,138527165.00,25135,29.45,23.70,-12.05
20-January-2006,1660.00,1669.90,1636.00,1641.15,1652.346755952380952380,100800,2656,166556553.00,35172,34.89,33.90,-18.85
19-January-2006,1633.00,1654.90,1630.00,1650.30,1645.943525543557960220,129563,2934,213253381.00,65809,50.79,24.90,17.30
18-January-2006,1618.00,1624.00,1605.10,1619.05,1614.605537115268557634,119304,4044,192628899.00,25818,21.64,18.90,1.05
17-January-2006,1615.00,1640.00,1610.25,1623.35,1624.979022756151091602,129855,4908,211011651.00,27078,20.85,29.75,8.35
16-January-2006,1651.00,1651.00,1603.00,1608.25,1630.684761360964632385,148865,4842,242751887.00,64182,43.11,48.00,-42.75
13-January-2006,1674.80,1691.40,1641.00,1651.05,1669.234351464157503931,150701,5304,251555286.00,38717,25.69,50.40,-23.75
12-January-2006,1667.00,1693.90,1618.00,1678.25,1658.039294207740108826,569346,16686,943998040.00,71611,12.58,75.90,11.25
10-January-2006,1692.00,1699.70,1660.00,1671.65,1676.981646905960695143,141611,3487,237479048.00,77067,54.42,39.70,-20.35
9-January-2006,1710.15,1723.00,1684.15,1691.65,1699.391739383362420011,128925,2802,219094080.00,67371,52.26,38.85,-18.50
6-January-2006,1727.00,1736.80,1699.00,1705.25,1713.242165971663374545,82014,2577,140509843.00,23110,28.18,37.80,-21.75
5-January-2006,1744.00,1744.00,1722.00,1725.90,1729.168042104734270389,79611,2371,137660797.00,23142,29.07,22.00,-18.10
4-January-2006,1734.70,1749.00,1722.00,1744.25,1737.157550178477383111,136712,3965,237490283.00,54029,39.52,27.00,9.55
3-January-2006,1685.00,1738.90,1685.00,1731.50,1716.073492226208781821,117060,3828,200883563.00,26328,22.49,53.90,46.50
2-January-2006,1707.00,1712.00,1685.10,1689.90,1697.259522257926788162,44501,1893,75529746.00,10225,22.98,26.90,-17.10
30-December-2005,1700.00,1711.90,1690.65,1702.45,1702.503660881569864904,81128,2455,138120717.00,34775,42.86,21.25,2.45
29-December-2005,1696.00,1711.00,1684.05,1703.70,1698.574124864669794298,55420,1972,94134978.00,10016,18.07,26.95,7.70
28-December-2005,1694.00,1710.00,1681.05,1689.15,1697.883735251373254181,81194,2834,137857972.00,18087,22.28,28.95,-4.85
27-December-2005,1651.00,1704.00,1650.00,1700.35,1682.794986268779463380,68093,2431,114586559.00,22269,32.70,54.00,49.35
26-December-2005,1675.00,1675.00,1655.15,1662.75,1663.142683337700744955,53426,2135,88855061.00,18731,35.06,19.85,-12.25
23-December-2005,1690.00,1705.00,1661.55,1671.80,1681.329314235956853197,112546,3126,189226889.00,40321,35.83,43.45,-18.20
22-December-2005,1695.00,1700.00,1680.00,1683.65,1688.653410653135701252,80014,2600,135115914.00,16873,21.09,20.00,-11.35
21-December-2005,1695.00,1711.00,1675.00,1686.25,1693.172684950449412306,108475,3521,183666907.00,33263,30.66,36.00,-8.75
20-December-2005,1738.70,1738.70,1687.00,1692.60,1699.245604576421904648,142819,4682,242684558.00,58386,40.88,51.70,-46.10
19-December-2005,1719.00,1750.85,1718.90,1732.90,1737.843362262705679165,138383,4480,240487978.00,37906,27.39,31.95,13.90
16-December-2005,1695.00,1730.00,1681.15,1718.55,1705.613149531654460702,407178,7334,694488151.00,164873,40.49,48.85,23.55
15-December-2005,1689.00,1699.95,1670.50,1693.05,1687.408513512343380640,230974,4323,389747494.00,105408,45.64,29.45,4.05
14-December-2005,1665.00,1700.00,1640.00,1688.00,1671.394474222441639043,226864,5199,379179236.00,76486,33.71,60.00,23.00
13-December-2005,1652.00,1680.00,1645.00,1667.75,1659.433257316809834045,189871,4614,315078252.00,80796,42.55,35.00,15.75
12-December-2005,1690.00,1704.85,1641.10,1649.35,1661.692711526014609138,292009,6604,485229227.00,150587,51.57,63.75,-40.65
9-December-2005,1620.00,1694.95,1612.15,1686.25,1660.197281700102880658,248832,8359,413110210.00,80160,32.21,82.80,66.25
8-December-2005,1601.00,1625.00,1591.20,1619.40,1608.296884768052302153,265534,6478,427057505.00,96802,36.46,33.80,18.40
7-December-2005,1565.00,1601.00,1556.00,1595.70,1582.167998778579335089,130995,5572,207256097.00,42428,32.39,45.00,30.70
6-December-2005,1530.00,1569.70,1528.00,1555.25,1554.786458508725257110,148477,3746,230850029.00,61784,41.61,41.70,25.25
5-December-2005,1552.00,1555.00,1524.00,1528.20,1537.355936119213330637,69254,1819,106468048.00,27230,39.32,31.00,-23.80
2-December-2005,1557.55,1567.80,1540.00,1548.45,1557.865370947174781027,191348,3103,298094423.00,96023,50.18,27.80,-9.10
1-December-2005,1520.00,1552.00,1516.20,1549.00,1540.642255458139934674,110523,2995,170276404.00,44628,40.38,35.80,29.00
30-November-2005,1545.00,1552.00,1515.00,1519.00,1538.092158298045828970,107923,2843,165995520.00,37169,34.44,37.00,-26.00
29-November-2005,1545.50,1545.50,1522.00,1542.95,1535.489774455324531358,70363,2743,108041667.00,19266,27.38,23.50,-2.55
28-November-2005,1535.95,1550.00,1535.95,1547.35,1546.570137937334429524,218940,2595,338606066.00,152916,69.84,14.05,11.40
26-November-2005,1535.00,1540.00,1526.25,1535.85,1534.772978258368802484,17386,829,26683563.00,4531,26.06,13.75,0.85
25-November-2005,1530.00,1540.00,1520.00,1532.95,1531.447396684566892365,192735,2641,295163514.00,135530,70.32,20.00,2.95
24-November-2005,1520.00,1532.00,1519.80,1523.55,1526.188037740956284681,103442,2596,157871943.00,33325,32.22,12.20,3.55
23-November-2005,1500.00,1520.95,1500.00,1516.35,1515.665151216996559703,147371,2816,223365089.00,66553,45.16,20.95,16.35
22-November-2005,1515.00,1522.10,1488.15,1498.55,1504.656236480480763936,127131,4158,191288452.00,21678,17.05,33.95,-16.45
21-November-2005,1532.60,1534.00,1508.05,1518.55,1524.588341976957237352,161005,2490,245466346.00,94118,58.46,25.95,-14.05
18-November-2005,1515.00,1531.00,1512.50,1527.60,1525.479569039616557233,557267,5433,850099423.00,337644,60.59,18.50,12.60
17-November-2005,1514.70,1517.90,1492.00,1506.65,1506.155388853312190609,196758,3724,296348122.00,73756,37.49,25.90,-8.05
16-November-2005,1511.00,1517.00,1495.00,1511.60,1510.404788097410663778,351789,4459,531343790.00,193036,54.87,22.00,0.60
14-November-2005,1481.10,1514.00,1474.55,1509.45,1505.442372562170234276,302677,6941,455662781.00,101921,33.67,39.45,28.35
11-November-2005,1475.00,1490.00,1471.00,1484.45,1480.778364419819121546,260617,3543,385916015.00,170351,65.36,19.00,9.45
10-November-2005,1458.00,1476.45,1458.00,1469.05,1466.925026112088824025,139782,3797,205049714.00,28864,20.65,18.45,11.05
9-November-2005,1480.00,1482.00,1450.10,1456.50,1464.111508632628566152,129972,3409,190293501.00,41773,32.14,31.90,-23.50
8-November-2005,1470.00,1484.50,1470.00,1475.15,1477.052124272697332308,136635,3902,201817017.00,46683,34.17,14.50,5.15
7-November-2005,1430.00,1461.25,1415.10,1458.65,1449.297703585282125639,80691,2971,116945281.00,21838,27.06,46.15,28.65
2-November-2005,1412.00,1440.00,1388.35,1425.50,1408.915259276037316496,70639,2794,99524365.00,7985,11.30,51.65,13.50
1-November-2005,1411.00,1424.90,1390.00,1408.90,1413.247940593586590578,41881,1545,59188237.00,12404,29.62,34.90,-2.10
31-October-2005,1367.55,1406.00,1351.00,1400.25,1392.566639144202589531,110213,2996,153478947.00,30021,27.24,55.00,32.70
28-October-2005,1400.00,1403.00,1357.00,1362.30,1374.257653107460684746,165521,4723,227468501.00,45829,27.69,46.00,-37.70
27-October-2005,1425.00,1427.50,1400.00,1406.40,1416.684759928763290759,170137,2953,241030495.00,69305,40.73,27.50,-18.60
26-October-2005,1440.00,1441.95,1418.10,1421.70,1431.769183578842244177,140185,2366,200712563.00,52458,37.42,23.85,-18.30
25-October-2005,1414.00,1451.00,1406.00,1442.65,1429.128894121882077664,133342,3769,190562905.00,37196,27.90,45.00,28.65
24-October-2005,1440.10,1440.10,1401.00,1406.60,1417.173925509182873062,184855,3019,261971686.00,60409,32.68,39.10,-33.50
21-October-2005,1415.00,1438.00,1407.00,1429.20,1422.475789219420650699,215276,3251,306224898.00,103082,47.88,31.00,14.20
20-October-2005,1420.00,1435.00,1393.00,1415.95,1414.280194087994109391,317794,6506,449449760.00,68846,21.66,42.00,-4.05
19-October-2005,1440.00,1445.00,1374.00,1402.30,1408.266917488937791344,422610,8883,595147682.00,123086,29.13,71.00,-37.70
18-October-2005,1440.00,1462.50,1430.05,1438.65,1447.245848613701748284,506096,7098,732445335.00,167885,33.17,32.45,-1.35
17-October-2005,1490.00,1490.00,1423.00,1433.85,1432.188767169332783303,261804,3890,374952748.00,113707,43.43,67.00,-56.15
14-October-2005,1445.00,1452.00,1416.50,1423.15,1436.361446509367500631,265439,5269,381266346.00,66573,25.08,35.50,-21.85
13-October-2005,1480.00,1495.00,1432.00,1437.65,1460.578295213029922413,584378,10405,853529823.00,120955,20.70,63.00,-42.35
11-October-2005,1460.00,1474.00,1401.50,1467.90,1455.185050632068086807,480328,10614,698966125.00,80378,16.73,72.50,7.90
10-October-2005,1450.00,1460.50,1443.10,1449.30,1452.802348031168350713,172996,3438,251328995.00,56010,32.38,17.40,-0.70
7-October-2005,1435.00,1455.00,1415.00,1445.45,1439.747727004157460690,279257,4670,402059631.00,106540,38.15,40.00,10.45
6-October-2005,1460.00,1460.00,1420.10,1426.05,1442.861590534761782438,330895,5476,477435686.00,126920,38.36,39.90,-33.95
5-October-2005,1487.10,1491.20,1464.05,1469.65,1475.061498887875442049,249972,3383,368724073.00,131686,52.68,27.15,-17.45
4-October-2005,1497.10,1502.90,1482.90,1489.20,1491.032915819884118277,310489,4606,462949319.00,135870,43.76,20.00,-7.90
3-October-2005,1490.00,1505.00,1482.00,1497.05,1495.903370510140011780,154487,4538,231097624.00,35004,22.66,23.00,7.05
30-September-2005,1475.90,1492.00,1464.00,1481.25,1479.927805999679161542,187010,4859,276761299.00,26177,14.00,28.00,5.35
29-September-2005,1475.10,1491.25,1465.00,1471.60,1481.036250999781865774,343825,6101,509217289.00,144557,42.04,26.25,-3.50
28-September-2005,1460.00,1475.00,1448.00,1469.35,1459.442740136214185063,204384,2978,298286745.00,95560,46.76,27.00,9.35
27-September-2005,1470.00,1478.00,1450.00,1461.65,1465.133022499322309568,276675,4054,405365679.00,130858,47.30,28.00,-8.35
26-September-2005,1420.80,1474.00,1405.60,1466.40,1448.707044640816637464,105016,3223,152137419.00,30759,29.29,68.40,45.60
23-September-2005,1425.00,1430.00,1407.00,1411.40,1417.832543005599556071,158584,3612,224845556.00,47565,29.99,23.00,-13.60
22-September-2005,1450.00,1453.05,1400.00,1403.05,1429.896494983420534318,280769,4094,401470609.00,130071,46.33,53.05,-46.95
21-September-2005,1450.60,1478.00,1430.60,1453.05,1455.479468835164133605,250619,5120,364770809.00,76997,30.72,47.40,2.45
20-September-2005,1455.00,1482.00,1435.55,1470.55,1465.940767386091127098,246030,6598,360665407.00,59839,24.32,46.45,15.55
19-September-2005,1460.00,1466.90,1445.00,1453.20,1454.508521933500977926,146739,2926,213433126.00,57063,38.89,21.90,-6.80
16-September-2005,1455.00,1463.90,1440.20,1456.50,1451.892392516660952088,253737,4806,368398820.00,124577,49.10,23.70,1.50
15-September-2005,1402.50,1455.90,1402.00,1450.35,1433.071613034416145595,393420,7035,563799034.00,205547,52.25,53.90,47.85
14-September-2005,1411.10,1426.50,1388.00,1399.55,1410.983731828684422103,138061,2855,194801825.00,32431,23.49,38.50,-11.55
13-September-2005,1430.00,1430.00,1411.10,1418.10,1418.346482166776397938,88094,1815,124947815.00,19273,21.88,18.90,-11.90
12-September-2005,1400.55,1433.60,1400.55,1427.40,1422.473981768813033359,206240,3885,293371034.00,73096,35.44,33.05,26.85
9-September-2005,1407.00,1415.00,1377.00,1392.00,1391.625918665623030193,144367,2585,200904859.00,41628,28.83,38.00,-15.00
8-September-2005,1399.00,1416.00,1395.00,1404.10,1403.137999293693425772,107602,2708,150980455.00,27559,25.61,21.00,5.10
6-September-2005,1415.00,1422.00,1387.00,1397.65,1400.228208702530882360,207319,3971,290293912.00,70940,34.22,35.00,-17.35
5-September-2005,1437.00,1466.80,1405.35,1410.40,1439.858361277154104096,274360,5708,395039540.00,84541,30.81,61.45,-26.60
2-September-2005,1430.00,1440.00,1415.00,1429.25,1430.654301641534153672,155708,4329,222764320.00,41500,26.65,25.00,-0.75
1-September-2005,1404.70,1432.00,1404.70,1419.25,1422.179696195725231886,185975,5326,264489869.00,34400,18.50,27.30,14.55
31-August-2005,1388.00,1416.00,1384.00,1405.85,1401.843881964746713169,233964,5872,327981002.00,72666,31.06,32.00,17.85
30-August-2005,1365.00,1391.00,1361.00,1384.05,1380.381741322398669897,205097,5109,283112154.00,53958,26.31,30.00,19.05
29-August-2005,1365.00,1366.00,1331.00,1354.05,1348.504415750752092455,134292,3474,181093355.00,24692,18.39,35.00,-10.95
26-August-2005,1325.00,1370.00,1325.00,1364.30,1350.308863716705347125,325315,10149,439275728.00,113717,34.96,45.00,39.30
25-August-2005,1309.80,1326.60,1298.00,1322.05,1314.964646909448529951,136254,3031,179169193.00,49692,36.47,28.60,12.25
24-August-2005,1312.00,1315.00,1287.00,1300.25,1299.542231917124005673,129736,2704,168597411.00,33952,26.17,28.00,-11.75
23-August-2005,1256.30,1330.10,1256.30,1316.55,1318.242978204801179038,176415,2595,232557835.00,46535,26.38,73.80,60.25
22-August-2005,1330.00,1346.85,1312.00,1316.70,1330.617492503938608527,196770,4184,261825604.00,54535,27.72,34.85,-13.30
19-August-2005,1313.50,1333.00,1312.00,1326.50,1324.146279668768956718,166168,4457,220030739.00,65863,39.64,21.00,13.00
18-August-2005,1305.00,1324.00,1305.00,1313.70,1315.295476261754296751,243847,4762,320730856.00,111747,45.83,19.00,8.70
17-August-2005,1269.00,1301.00,1264.00,1298.20,1283.091940251344608072,151903,3159,194905515.00,58879,38.76,37.00,29.20
16-August-2005,1285.00,1295.00,1265.10,1269.40,1271.188445515579273541,145225,2679,184608342.00,90696,62.45,29.90,-15.60
12-August-2005,1322.70,1323.90,1275.00,1282.90,1298.185178608212639310,140783,3942,182762404.00,22473,15.96,48.90,-39.80
11-August-2005,1301.85,1329.40,1301.85,1311.80,1318.706284475036537645,148477,3934,195797553.00,26813,18.06,27.55,9.95
10-August-2005,1290.00,1315.10,1287.10,1313.00,1302.607043357130419641,321608,5722,418928846.00,152300,47.36,28.00,23.00
9-August-2005,1285.00,1285.95,1265.00,1284.50,1279.816121453813199613,253265,2967,324132630.00,139133,54.94,20.95,-0.50
8-August-2005,1285.00,1286.95,1274.00,1280.15,1279.944831447721621132,121446,1882,155444180.00,55785,45.93,12.95,-4.85
5-August-2005,1305.25,1305.25,1276.15,1285.25,1285.779299563456168639,101708,2209,130774041.00,37160,36.54,29.10,-20.00
4-August-2005,1320.00,1320.00,1289.00,1294.60,1303.347250335538194520,228737,3830,298123740.00,98896,43.24,31.00,-25.40
3-August-2005,1305.00,1308.75,1283.00,1300.45,1298.329842992214371033,347435,4343,451085229.00,210464,60.58,25.75,-4.55
2-August-2005,1260.00,1298.85,1260.00,1291.40,1286.284294347941768976,210472,3539,270726828.00,125430,59.59,38.85,31.40
1-August-2005,1270.00,1283.80,1240.60,1252.60,1255.784293151862177853,100071,2700,125667590.00,35294,35.27,43.20,-17.40
29-July-2005,1260.00,1289.90,1260.00,1269.15,1273.739665288207455623,267932,2724,341275616.00,170374,63.59,29.90,9.15
27-July-2005,1290.00,1290.00,1267.00,1284.60,1279.661335033131235268,67459,1851,86324674.00,21694,32.16,23.00,-5.40
26-July-2005,1280.00,1290.00,1259.50,1264.75,1270.929138380660650716,193264,3348,245624849.00,96412,49.89,30.50,-15.25
25-July-2005,1300.00,1305.00,1277.00,1283.20,1284.820481099656357388,116400,2293,149553104.00,50747,43.60,28.00,-16.80
22-July-2005,1289.50,1297.00,1272.00,1293.70,1287.821352252329258911,163786,3527,210927108.00,75153,45.88,25.00,4.20
21-July-2005,1310.00,1318.80,1281.00,1290.25,1297.958387832911251495,143732,3878,186558155.00,37141,25.84,37.80,-19.75
20-July-2005,1329.00,1332.00,1305.00,1308.00,1316.545769454686590335,103060,2777,135683207.00,29145,28.28,27.00,-21.00
19-July-2005,1320.00,1341.00,1310.00,1317.15,1321.874198502376468478,178416,4440,235843507.00,41023,22.99,31.00,-2.85
18-July-2005,1277.00,1341.20,1277.00,1321.00,1323.568898997757177329,505167,11631,668623330.00,110979,21.97,64.20,44.00
15-July-2005,1230.00,1260.70,1227.10,1248.20,1244.629289688031131873,430684,10312,536041921.00,76296,17.72,33.60,18.20
14-July-2005,1279.00,1281.00,1219.10,1224.55,1237.949997870826058655,328766,8508,406995869.00,139376,42.39,61.90,-54.45
13-July-2005,1300.00,1302.00,1266.00,1270.30,1275.684418523557846803,292514,4803,373155552.00,154556,52.84,36.00,-29.70
12-July-2005,1310.00,1320.00,1274.00,1285.50,1292.276239498467574242,322691,6049,417005912.00,148187,45.92,46.00,-24.50
11-July-2005,1324.00,1331.00,1312.50,1327.25,1321.097601218428734610,157580,2603,208178560.00,68443,43.43,18.50,3.25
8-July-2005,1309.50,1325.00,1291.50,1312.10,1311.374781233972579562,189129,3290,248019001.00,80735,42.69,33.50,2.60
7-July-2005,1324.55,1340.00,1301.00,1309.55,1323.353078761056367774,158619,3034,209908942.00,62236,39.24,39.00,-15.00
6-July-2005,1320.00,1333.90,1313.00,1319.50,1323.282994733633792683,100069,2604,132419606.00,31624,31.60,20.90,-0.50
5-July-2005,1354.00,1358.00,1313.25,1320.75,1336.475645131180263365,139274,3881,186136309.00,35468,25.47,44.75,-33.25
4-July-2005,1349.00,1370.00,1312.55,1358.15,1348.866021230951324160,108144,3051,145871767.00,30763,28.45,57.45,9.15
1-July-2005,1350.80,1360.00,1342.50,1354.10,1350.302777697654965531,312021,4124,421322823.00,175256,56.17,17.50,3.30
30-June-2005,1340.00,1359.00,1340.00,1351.90,1349.122209326993872686,240399,6379,324327630.00,90014,37.44,19.00,11.90
29-June-2005,1325.65,1358.00,1322.00,1333.25,1339.213232940602661220,196827,5412,263593323.00,26502,13.46,36.00,7.60
